;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
260953;2018-08-23;AS;AS_CODESHARE;AS;2102;QX;N426QX;2102;14747;SEA;Seattle, WA;14252;PSC;Pasco/Kennewick/Richland, WA;720;714.0;-6.0;13.0;727.0;802.0;7.0;814;809.0;-5.0;0;;0;N;54;55.0;35.0;1;172;;;;;;;;;
628822;2019-07-03;AS;AS;AS;612;AS;N423AS;612;14747;SEA;Seattle, WA;12889;LAS;Las Vegas, NV;815;843.0;28.0;20.0;903.0;1103.0;5.0;1055;1108.0;13.0;0;;0;N;160;145.0;120.0;1;867;;;;;;;;;
376389;2018-12-02;AS;AS;AS;1935;AS;N622VA;1935;12892;LAX;Los Angeles, CA;14771;SFO;San Francisco, CA;830;816.0;-14.0;36.0;852.0;951.0;8.0;1005;959.0;-6.0;0;;0;N;95;103.0;59.0;1;337;;;;;;;;;
744432;2019-10-02;AS;AS;AS;146;AS;N281AK;146;14747;SEA;Seattle, WA;10299;ANC;Anchorage, AK;1155;1157.0;2.0;20.0;1217.0;1407.0;4.0;1445;1411.0;-34.0;0;;0;N;230;194.0;170.0;1;1448;;;;;;;;;
804839;2019-11-21;AS;AS;AS;1430;AS;N839VA;1430;14057;PDX;Portland, OR;14771;SFO;San Francisco, CA;1015;1009.0;-6.0;11.0;1020.0;1138.0;5.0;1209;1143.0;-26.0;0;;0;N;114;94.0;78.0;1;550;;;;;;;;;
296830;2018-09-23;AS;AS;AS;354;AS;N320AS;354;14747;SEA;Seattle, WA;10713;BOI;Boise, ID;1005;1016.0;11.0;20.0;1036.0;1233.0;4.0;1247;1237.0;-10.0;0;;0;N;102;81.0;57.0;1;399;;;;;;;;;
547729;2019-04-29;AS;AS_CODESHARE;AS;2347;QX;N422QX;2347;11884;GEG;Spokane, WA;14747;SEA;Seattle, WA;2030;2027.0;-3.0;16.0;2043.0;2134.0;6.0;2140;2140.0;0.0;0;;0;N;70;73.0;51.0;1;224;;;;;;;;;
300569;2018-09-26;AS;AS;AS;192;AS;N614AS;192;11630;FAI;Fairbanks, AK;10299;ANC;Anchorage, AK;1145;1143.0;-2.0;9.0;1152.0;1237.0;3.0;1245;1240.0;-5.0;0;;0;N;60;57.0;45.0;1;261;;;;;;;;;
738003;2019-09-27;AS;AS;AS;683;AS;N275AK;683;13198;MCI;Kansas City, MO;14747;SEA;Seattle, WA;630;617.0;-13.0;18.0;635.0;806.0;15.0;820;821.0;1.0;0;;0;N;230;244.0;211.0;1;1489;;;;;;;;;
577253;2019-05-23;AS;AS;AS;1277;AS;N836VA;1277;14908;SNA;Santa Ana, CA;14747;SEA;Seattle, WA;1740;1733.0;-7.0;17.0;1750.0;2027.0;8.0;2030;2035.0;5.0;0;;0;N;170;182.0;157.0;1;978;;;;;;;;;
733232;2019-09-23;AS;AS;AS;1182;AS;N843VA;1182;14747;SEA;Seattle, WA;11292;DEN;Denver, CO;1950;1945.0;-5.0;12.0;1957.0;2259.0;6.0;2330;2305.0;-25.0;0;;0;N;160;140.0;122.0;1;1024;;;;;;;;;
308819;2018-10-04;AS;AS;AS;582;AS;N275AK;582;14747;SEA;Seattle, WA;14262;PSP;Palm Springs, CA;945;1034.0;49.0;29.0;1103.0;1312.0;4.0;1242;1316.0;34.0;0;;0;N;177;162.0;129.0;1;987;34.0;0.0;0.0;0.0;0.0;;;;
312266;2018-10-07;AS;AS;AS;718;AS;N283AK;718;14747;SEA;Seattle, WA;14869;SLC;Salt Lake City, UT;1330;1321.0;-9.0;24.0;1345.0;1612.0;7.0;1640;1619.0;-21.0;0;;0;N;130;118.0;87.0;1;689;;;;;;;;;
191765;2018-06-29;AS;AS;AS;1475;AS;N854VA;1475;12889;LAS;Las Vegas, NV;12892;LAX;Los Angeles, CA;1520;1517.0;-3.0;16.0;1533.0;1613.0;12.0;1640;1625.0;-15.0;0;;0;N;80;68.0;40.0;1;236;;;;;;;;;
278167;2018-09-07;AS;AS;AS;391;AS;N494AS;391;14831;SJC;San Jose, CA;14057;PDX;Portland, OR;630;622.0;-8.0;13.0;635.0;800.0;3.0;819;803.0;-16.0;0;;0;N;109;101.0;85.0;1;569;;;;;;;;;
675753;2019-08-08;AS;AS;AS;518;AS;N548AS;518;14747;SEA;Seattle, WA;14908;SNA;Santa Ana, CA;1935;1952.0;17.0;18.0;2010.0;2230.0;5.0;2225;2235.0;10.0;0;;0;N;170;163.0;140.0;1;978;;;;;;;;;
772210;2019-10-25;AS;AS;AS;11;AS;N481AS;11;11618;EWR;Newark, NJ;14747;SEA;Seattle, WA;1630;1624.0;-6.0;38.0;1702.0;1954.0;16.0;1950;2010.0;20.0;0;;0;N;380;406.0;352.0;1;2402;0.0;0.0;20.0;0.0;0.0;;;;
725015;2019-09-16;AS;AS_CODESHARE;AS;2147;QX;N445QX;2147;11884;GEG;Spokane, WA;14057;PDX;Portland, OR;1635;1626.0;-9.0;11.0;1637.0;1740.0;4.0;1750;1744.0;-6.0;0;;0;N;75;78.0;63.0;1;279;;;;;;;;;
93441;2018-04-09;AS;AS_CODESHARE;AS;2280;QX;N441QX;2280;14570;RNO;Reno, NV;10713;BOI;Boise, ID;1714;1706.0;-8.0;8.0;1714.0;1915.0;3.0;1929;1918.0;-11.0;0;;0;N;75;72.0;61.0;1;335;;;;;;;;;
813576;2019-11-28;AS;AS;AS;1150;AS;N627VA;1150;14747;SEA;Seattle, WA;10800;BUR;Burbank, CA;1925;2026.0;61.0;18.0;2044.0;2248.0;4.0;2157;2252.0;55.0;0;;0;N;152;146.0;124.0;1;937;4.0;0.0;0.0;0.0;51.0;;;;
668526;2019-08-03;AS;AS;AS;1465;AS;N521VA;1465;12892;LAX;Los Angeles, CA;14831;SJC;San Jose, CA;1915;1942.0;27.0;20.0;2002.0;2047.0;3.0;2040;2050.0;10.0;0;;0;N;85;68.0;45.0;1;308;;;;;;;;;
663541;2019-07-30;AS;AS_CODESHARE;AS;2341;QX;N435QX;2341;13486;MSO;Missoula, MT;14747;SEA;Seattle, WA;600;558.0;-2.0;11.0;609.0;625.0;5.0;640;630.0;-10.0;0;;0;N;100;92.0;76.0;1;389;;;;;;;;;
161719;2018-06-05;AS;AS_CODESHARE;AS;2565;QX;N624QX;2565;14057;PDX;Portland, OR;14893;SMF;Sacramento, CA;625;625.0;0.0;17.0;642.0;753.0;4.0;806;757.0;-9.0;0;;0;N;101;92.0;71.0;1;479;;;;;;;;;
263444;2018-08-25;AS;AS;AS;896;AS;N594AS;896;12173;HNL;Honolulu, HI;14747;SEA;Seattle, WA;1147;1138.0;-9.0;20.0;1158.0;2038.0;8.0;2034;2046.0;12.0;0;;0;N;347;368.0;340.0;1;2677;;;;;;;;;
421232;2019-01-10;AS;AS;AS;117;AS;N288AK;117;14747;SEA;Seattle, WA;11630;FAI;Fairbanks, AK;2015;2008.0;-7.0;12.0;2020.0;2231.0;3.0;2300;2234.0;-26.0;0;;0;N;225;206.0;191.0;1;1533;;;;;;;;;
70016;2018-03-17;AS;AS;AS;66;AS;N549AS;66;12523;JNU;Juneau, AK;14747;SEA;Seattle, WA;1955;1951.0;-4.0;15.0;2006.0;2302.0;16.0;2319;2318.0;-1.0;0;;0;N;144;147.0;116.0;1;909;;;;;;;;;
721461;2019-09-13;AS;AS;AS;1499;AS;N364VA;1499;14057;PDX;Portland, OR;14747;SEA;Seattle, WA;600;555.0;-5.0;13.0;608.0;638.0;18.0;655;656.0;1.0;0;;0;N;55;61.0;30.0;1;129;;;;;;;;;
111025;2018-04-24;AS;AS;AS;1041;AS;N285VA;1041;14771;SFO;San Francisco, CA;12758;KOA;Kona, HI;1000;1019.0;19.0;29.0;1048.0;1250.0;8.0;1243;1258.0;15.0;0;;0;N;343;339.0;302.0;1;2367;0.0;0.0;0.0;0.0;15.0;;;;
30327;2018-02-03;AS;AS;AS;176;AS;N594AS;176;12523;JNU;Juneau, AK;14747;SEA;Seattle, WA;515;529.0;14.0;14.0;543.0;832.0;17.0;838;849.0;11.0;0;;0;N;143;140.0;109.0;1;909;;;;;;;;;
518258;2019-04-04;AS;AS_CODESHARE;AS;3460;OO;N183SY;3460;14057;PDX;Portland, OR;10713;BOI;Boise, ID;1330;1331.0;1.0;17.0;1348.0;1539.0;3.0;1540;1542.0;2.0;0;;0;N;70;71.0;51.0;1;344;;;;;;;;;
221409;2018-07-23;AS;AS;AS;1808;AS;N640VA;1808;14057;PDX;Portland, OR;14771;SFO;San Francisco, CA;1445;1443.0;-2.0;14.0;1457.0;1624.0;60.0;1635;1724.0;49.0;0;;0;N;110;161.0;87.0;1;550;0.0;0.0;49.0;0.0;0.0;;;;
21492;2018-01-24;AS;AS_CODESHARE;AS;2758;QX;N623QX;2758;10800;BUR;Burbank, CA;14831;SJC;San Jose, CA;1943;1927.0;-16.0;9.0;1936.0;2034.0;4.0;2101;2038.0;-23.0;0;;0;N;78;71.0;58.0;1;296;;;;;;;;;
38860;2018-02-12;AS;AS_CODESHARE;AS;2819;QX;N450QX;2819;10299;ANC;Anchorage, AK;11630;FAI;Fairbanks, AK;600;552.0;-8.0;17.0;609.0;645.0;10.0;711;655.0;-16.0;0;;0;N;71;63.0;36.0;1;261;;;;;;;;;
540137;2019-04-23;AS;AS_CODESHARE;AS;2070;QX;N400QX;2070;10713;BOI;Boise, ID;11884;GEG;Spokane, WA;955;946.0;-9.0;11.0;957.0;954.0;4.0;1005;958.0;-7.0;0;;0;N;70;72.0;57.0;1;287;;;;;;;;;
10569;2018-01-12;AS;AS;AS;28;AS;N302AS;28;14747;SEA;Seattle, WA;13487;MSP;Minneapolis, MN;1735;1732.0;-3.0;17.0;1749.0;2237.0;4.0;2247;2241.0;-6.0;0;;0;N;192;189.0;168.0;1;1399;;;;;;;;;
558837;2019-05-08;AS;AS;AS;1174;AS;N634VA;1174;14747;SEA;Seattle, WA;14679;SAN;San Diego, CA;1540;1534.0;-6.0;39.0;1613.0;1829.0;8.0;1825;1837.0;12.0;0;;0;N;165;183.0;136.0;1;1050;;;;;;;;;
386676;2018-12-11;AS;AS;AS;57;AS;N409AS;57;14747;SEA;Seattle, WA;10299;ANC;Anchorage, AK;1355;1350.0;-5.0;22.0;1412.0;1619.0;4.0;1648;1623.0;-25.0;0;;0;N;233;213.0;187.0;1;1448;;;;;;;;;
421281;2019-01-10;AS;AS;AS;413;AS;N283AK;413;12266;IAH;Houston, TX;14747;SEA;Seattle, WA;1925;1950.0;25.0;20.0;2010.0;2226.0;10.0;2220;2236.0;16.0;0;;0;N;295;286.0;256.0;1;1874;16.0;0.0;0.0;0.0;0.0;;;;
233535;2018-08-01;AS;AS;AS;1740;AS;N835VA;1740;14747;SEA;Seattle, WA;14771;SFO;San Francisco, CA;535;529.0;-6.0;22.0;551.0;735.0;22.0;742;757.0;15.0;0;;0;N;127;148.0;104.0;1;679;0.0;0.0;15.0;0.0;0.0;;;;
653465;2019-07-22;AS;AS;AS;116;AS;N468AS;116;10299;ANC;Anchorage, AK;14747;SEA;Seattle, WA;230;236.0;6.0;10.0;246.0;655.0;10.0;655;705.0;10.0;0;;0;N;205;209.0;189.0;1;1448;;;;;;;;;
664088;2019-07-30;AS;AS_CODESHARE;AS;3495;OO;N402SY;3495;11638;FAT;Fresno, CA;14747;SEA;Seattle, WA;1235;1225.0;-10.0;18.0;1243.0;1436.0;6.0;1445;1442.0;-3.0;0;;0;N;130;137.0;113.0;1;748;;;;;;;;;
692126;2019-08-21;AS;AS;AS;215;AS;N531AS;215;10299;ANC;Anchorage, AK;11630;FAI;Fairbanks, AK;2005;2013.0;8.0;8.0;2021.0;2059.0;4.0;2105;2103.0;-2.0;0;;0;N;60;50.0;38.0;1;261;;;;;;;;;
255048;2018-08-19;AS;AS;AS;65;AS;N619AS;65;15841;WRG;Wrangell, AK;14256;PSG;Petersburg, AK;1036;1030.0;-6.0;6.0;1036.0;1047.0;3.0;1059;1050.0;-9.0;0;;0;N;23;20.0;11.0;1;31;;;;;;;;;
625381;2019-07-01;AS;AS_CODESHARE;AS;3380;OO;N179SY;3380;14057;PDX;Portland, OR;13891;ONT;Ontario, CA;830;827.0;-3.0;10.0;837.0;1034.0;5.0;1055;1039.0;-16.0;0;;0;N;145;132.0;117.0;1;838;;;;;;;;;
404289;2018-12-26;AS;AS_CODESHARE;AS;3461;OO;N199SY;3461;14831;SJC;San Jose, CA;11259;DAL;Dallas, TX;955;952.0;-3.0;16.0;1008.0;1614.0;51.0;1523;1705.0;102.0;0;;0;N;208;313.0;246.0;1;1450;0.0;0.0;102.0;0.0;0.0;;;;
528557;2019-04-13;AS;AS;AS;825;AS;N268AK;825;14679;SAN;San Diego, CA;14831;SJC;San Jose, CA;615;613.0;-2.0;22.0;635.0;735.0;7.0;745;742.0;-3.0;0;;0;N;90;89.0;60.0;1;417;;;;;;;;;
698633;2019-08-25;AS;AS_CODESHARE;AS;2890;QX;N646QX;2890;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;830;824.0;-6.0;30.0;854.0;922.0;4.0;930;926.0;-4.0;0;;0;N;60;62.0;28.0;1;129;;;;;;;;;
219764;2018-07-21;AS;AS_CODESHARE;AS;2815;QX;N629QX;2815;13198;MCI;Kansas City, MO;14057;PDX;Portland, OR;1930;1914.0;-16.0;18.0;1932.0;2105.0;6.0;2125;2111.0;-14.0;0;;0;N;235;237.0;213.0;1;1482;;;;;;;;;
44708;2018-02-18;AS;AS_CODESHARE;AS;2037;QX;N447QX;2037;14747;SEA;Seattle, WA;11884;GEG;Spokane, WA;925;939.0;14.0;18.0;957.0;1040.0;6.0;1038;1046.0;8.0;0;;0;N;73;67.0;43.0;1;224;;;;;;;;;
192539;2018-06-30;AS;AS;AS;120;AS;N265AK;120;10299;ANC;Anchorage, AK;14747;SEA;Seattle, WA;1610;1615.0;5.0;28.0;1643.0;2033.0;7.0;2043;2040.0;-3.0;0;;0;N;213;205.0;170.0;1;1448;;;;;;;;;
732901;2019-09-22;AS;AS;AS;1775;AS;N629VA;1775;12889;LAS;Las Vegas, NV;14747;SEA;Seattle, WA;900;855.0;-5.0;15.0;910.0;1109.0;10.0;1145;1119.0;-26.0;0;;0;N;165;144.0;119.0;1;867;;;;;;;;;
118682;2018-04-30;AS;AS_CODESHARE;AS;3425;OO;N907EV;3425;14057;PDX;Portland, OR;10666;BLI;Bellingham, WA;2245;2241.0;-4.0;12.0;2253.0;2340.0;6.0;2357;2346.0;-11.0;0;;0;N;72;65.0;47.0;1;221;;;;;;;;;
246195;2018-08-12;AS;AS_CODESHARE;AS;2074;QX;N633QX;2074;14747;SEA;Seattle, WA;11648;FCA;Kalispell, MT;1155;1157.0;2.0;20.0;1217.0;1412.0;3.0;1420;1415.0;-5.0;0;;0;N;85;78.0;55.0;1;379;;;;;;;;;
380244;2018-12-05;AS;AS_CODESHARE;AS;2322;QX;N445QX;2322;14747;SEA;Seattle, WA;10713;BOI;Boise, ID;625;621.0;-4.0;12.0;633.0;840.0;3.0;848;843.0;-5.0;0;;0;N;83;82.0;67.0;1;399;;;;;;;;;
37666;2018-02-11;AS;AS;AS;401;AS;N237AK;401;14679;SAN;San Diego, CA;14747;SEA;Seattle, WA;620;621.0;1.0;17.0;638.0;910.0;6.0;930;916.0;-14.0;0;;0;N;190;175.0;152.0;1;1050;;;;;;;;;
671444;2019-08-05;AS;AS;AS;357;AS;N294AK;357;14771;SFO;San Francisco, CA;14747;SEA;Seattle, WA;1535;1522.0;-13.0;22.0;1544.0;1708.0;46.0;1750;1754.0;4.0;0;;0;N;135;152.0;84.0;1;679;;;;;;;;;
234404;2018-08-02;AS;AS_CODESHARE;AS;3424;OO;N181SY;3424;14747;SEA;Seattle, WA;12278;ICT;Wichita, KS;1340;1338.0;-2.0;26.0;1404.0;1856.0;5.0;1905;1901.0;-4.0;0;;0;N;205;203.0;172.0;1;1430;;;;;;;;;
792862;2019-11-11;AS;AS;AS;1744;AS;N929VA;1744;14747;SEA;Seattle, WA;14771;SFO;San Francisco, CA;955;1001.0;6.0;50.0;1051.0;1227.0;3.0;1215;1230.0;15.0;0;;0;N;140;149.0;96.0;1;679;0.0;0.0;15.0;0.0;0.0;;;;
60766;2018-03-08;AS;AS_CODESHARE;AS;2394;QX;N430QX;2394;14747;SEA;Seattle, WA;13486;MSO;Missoula, MT;1535;1534.0;-1.0;27.0;1601.0;1806.0;4.0;1755;1810.0;15.0;0;;0;N;80;96.0;65.0;1;389;0.0;0.0;15.0;0.0;0.0;;;;
164972;2018-06-08;AS;AS;AS;1601;AS;N622VA;1601;14771;SFO;San Francisco, CA;14747;SEA;Seattle, WA;1035;1101.0;26.0;23.0;1124.0;1307.0;9.0;1240;1316.0;36.0;0;;0;N;125;135.0;103.0;1;679;0.0;0.0;36.0;0.0;0.0;;;;
558202;2019-05-08;AS;AS;AS;1102;AS;N636VA;1102;14771;SFO;San Francisco, CA;12264;IAD;Washington, DC;1545;1543.0;-2.0;10.0;1553.0;2334.0;5.0;2359;2339.0;-20.0;0;;0;N;314;296.0;281.0;1;2419;;;;;;;;;
247992;2018-08-13;AS;AS_CODESHARE;AS;3357;OO;N186SY;3357;14679;SAN;San Diego, CA;14831;SJC;San Jose, CA;2050;2040.0;-10.0;14.0;2054.0;2153.0;5.0;2215;2158.0;-17.0;0;;0;N;85;78.0;59.0;1;417;;;;;;;;;
569205;2019-05-17;AS;AS;AS;753;AS;N423AS;753;14492;RDU;Raleigh/Durham, NC;14747;SEA;Seattle, WA;1725;1730.0;5.0;22.0;1752.0;1953.0;11.0;2015;2004.0;-11.0;0;;0;N;350;334.0;301.0;1;2354;;;;;;;;;
128176;2018-05-09;AS;AS_CODESHARE;AS;3366;OO;N197SY;3366;14831;SJC;San Jose, CA;12892;LAX;Los Angeles, CA;1412;1410.0;-2.0;22.0;1432.0;1525.0;14.0;1541;1539.0;-2.0;0;;0;N;89;89.0;53.0;1;308;;;;;;;;;
402083;2018-12-25;AS;AS_CODESHARE;AS;2395;QX;N433QX;2395;13486;MSO;Missoula, MT;14747;SEA;Seattle, WA;1555;1548.0;-7.0;23.0;1611.0;1627.0;10.0;1647;1637.0;-10.0;0;;0;N;112;109.0;76.0;1;389;;;;;;;;;
852380;2019-12-30;AS;AS;AS;73;AS;N614AS;73;12523;JNU;Juneau, AK;10299;ANC;Anchorage, AK;730;717.0;-13.0;10.0;727.0;854.0;4.0;919;858.0;-21.0;0;;0;N;109;101.0;87.0;1;571;;;;;;;;;
18479;2018-01-21;AS;AS_CODESHARE;AS;2179;QX;N406QX;2179;14747;SEA;Seattle, WA;14489;RDM;Bend/Redmond, OR;1719;1720.0;1.0;10.0;1730.0;1817.0;3.0;1819;1820.0;1.0;0;;0;N;60;60.0;47.0;1;228;;;;;;;;;
410207;2018-12-31;AS;AS;AS;630;AS;N548AS;630;14747;SEA;Seattle, WA;14908;SNA;Santa Ana, CA;1550;1543.0;-7.0;21.0;1604.0;1758.0;3.0;1832;1801.0;-31.0;0;;0;N;162;138.0;114.0;1;978;;;;;;;;;
578559;2019-05-24;AS;AS;AS;1126;AS;N630VA;1126;14771;SFO;San Francisco, CA;10821;BWI;Baltimore, MD;1000;1001.0;1.0;19.0;1020.0;1816.0;5.0;1815;1821.0;6.0;0;;0;N;315;320.0;296.0;1;2457;;;;;;;;;
636090;2019-07-09;AS;AS;AS;792;AS;N468AS;792;14747;SEA;Seattle, WA;11433;DTW;Detroit, MI;650;649.0;-1.0;11.0;700.0;1351.0;6.0;1415;1357.0;-18.0;0;;0;N;265;248.0;231.0;1;1927;;;;;;;;;
661518;2019-07-28;AS;AS_CODESHARE;AS;2252;QX;N625QX;2252;14570;RNO;Reno, NV;14057;PDX;Portland, OR;1440;1433.0;-7.0;14.0;1447.0;1556.0;13.0;1610;1609.0;-1.0;0;;0;N;90;96.0;69.0;1;444;;;;;;;;;
228089;2018-07-28;AS;AS;AS;1100;AS;N621VA;1100;14771;SFO;San Francisco, CA;10693;BNA;Nashville, TN;1136;1130.0;-6.0;16.0;1146.0;1727.0;8.0;1758;1735.0;-23.0;0;;0;N;262;245.0;221.0;1;1969;;;;;;;;;
451735;2019-02-06;AS;AS;AS;501;AS;N546AS;501;12339;IND;Indianapolis, IN;14747;SEA;Seattle, WA;1820;1813.0;-7.0;15.0;1828.0;1942.0;9.0;2020;1951.0;-29.0;0;;0;N;300;278.0;254.0;1;1866;;;;;;;;;
774065;2019-10-26;AS;AS_CODESHARE;AS;3306;OO;N170SY;3306;14057;PDX;Portland, OR;14869;SLC;Salt Lake City, UT;1600;1555.0;-5.0;16.0;1611.0;1837.0;5.0;1840;1842.0;2.0;0;;0;N;100;107.0;86.0;1;630;;;;;;;;;
37355;2018-02-10;AS;AS_CODESHARE;AS;3430;OO;N189SY;3430;14869;SLC;Salt Lake City, UT;14057;PDX;Portland, OR;735;723.0;-12.0;19.0;742.0;830.0;8.0;853;838.0;-15.0;0;;0;N;138;135.0;108.0;1;630;;;;;;;;;
587705;2019-06-01;AS;AS;AS;704;AS;N236AK;704;14747;SEA;Seattle, WA;15016;STL;St. Louis, MO;1755;1753.0;-2.0;20.0;1813.0;2333.0;7.0;2350;2340.0;-10.0;0;;0;N;235;227.0;200.0;1;1709;;;;;;;;;
714459;2019-09-07;AS;AS;AS;522;AS;N520AS;522;14831;SJC;San Jose, CA;12478;JFK;New York, NY;1400;1351.0;-9.0;14.0;1405.0;2207.0;9.0;2235;2216.0;-19.0;0;;0;N;335;325.0;302.0;1;2569;;;;;;;;;
686542;2019-08-16;AS;AS;AS;478;AS;N274AK;478;14747;SEA;Seattle, WA;13198;MCI;Kansas City, MO;1000;1016.0;16.0;38.0;1054.0;1543.0;4.0;1535;1547.0;12.0;0;;0;N;215;211.0;169.0;1;1489;;;;;;1002.0;7.0;7.0;
542852;2019-04-25;AS;AS;AS;350;AS;N413AS;350;14747;SEA;Seattle, WA;12266;IAH;Houston, TX;1200;1158.0;-2.0;38.0;1236.0;1818.0;8.0;1820;1826.0;6.0;0;;0;N;260;268.0;222.0;1;1874;;;;;;;;;
278178;2018-09-07;AS;AS;AS;409;AS;N268AK;409;14831;SJC;San Jose, CA;14057;PDX;Portland, OR;1307;1258.0;-9.0;16.0;1314.0;1435.0;3.0;1450;1438.0;-12.0;0;;0;N;103;100.0;81.0;1;569;;;;;;;;;
341603;2018-11-01;AS;AS;AS;1938;AS;N640VA;1938;14771;SFO;San Francisco, CA;12892;LAX;Los Angeles, CA;1900;2056.0;116.0;27.0;2123.0;2217.0;9.0;2040;2226.0;106.0;0;;0;N;100;90.0;54.0;1;337;106.0;0.0;0.0;0.0;0.0;;;;
812288;2019-11-27;AS;AS;AS;1456;AS;N625VA;1456;14057;PDX;Portland, OR;14831;SJC;San Jose, CA;1415;1601.0;106.0;12.0;1613.0;1740.0;4.0;1604;1744.0;100.0;0;;0;N;109;103.0;87.0;1;569;0.0;0.0;0.0;0.0;100.0;;;;
288006;2018-09-16;AS;AS_CODESHARE;AS;2064;QX;N444QX;2064;14747;SEA;Seattle, WA;11470;EAT;Wenatchee, WA;1730;1726.0;-4.0;11.0;1737.0;1802.0;3.0;1819;1805.0;-14.0;0;;0;N;49;39.0;25.0;1;99;;;;;;;;;
269624;2018-08-31;AS;AS_CODESHARE;AS;3308;OO;N189SY;3308;14057;PDX;Portland, OR;11259;DAL;Dallas, TX;705;656.0;-9.0;21.0;717.0;1251.0;10.0;1300;1301.0;1.0;0;;0;N;235;245.0;214.0;1;1626;;;;;;;;;
244663;2018-08-10;AS;AS_CODESHARE;AS;2282;QX;N431QX;2282;14747;SEA;Seattle, WA;11470;EAT;Wenatchee, WA;1725;1727.0;2.0;16.0;1743.0;1811.0;4.0;1806;1815.0;9.0;0;;0;N;41;48.0;28.0;1;99;;;;;;;;;
682547;2019-08-13;AS;AS_CODESHARE;AS;2144;QX;N435QX;2144;14747;SEA;Seattle, WA;14303;PUW;Pullman, WA;945;959.0;14.0;37.0;1036.0;1121.0;6.0;1055;1127.0;32.0;0;;0;N;70;88.0;45.0;1;250;0.0;0.0;18.0;0.0;14.0;;;;
433696;2019-01-21;AS;AS_CODESHARE;AS;3301;OO;N194SY;3301;10423;AUS;Austin, TX;14831;SJC;San Jose, CA;800;754.0;-6.0;29.0;823.0;1020.0;5.0;1005;1025.0;20.0;0;;0;N;245;271.0;237.0;1;1476;0.0;0.0;20.0;0.0;0.0;;;;
609719;2019-06-18;AS;AS;AS;1155;AS;N530VA;1155;14908;SNA;Santa Ana, CA;14057;PDX;Portland, OR;1800;1747.0;-13.0;19.0;1806.0;2016.0;10.0;2015;2026.0;11.0;0;;0;N;135;159.0;130.0;1;859;;;;;;;;;
360405;2018-11-18;AS;AS;AS;723;AS;N486AS;723;11298;DFW;Dallas/Fort Worth, TX;14747;SEA;Seattle, WA;625;617.0;-8.0;18.0;635.0;814.0;9.0;855;823.0;-32.0;0;;0;N;270;246.0;219.0;1;1660;;;;;;;;;
570262;2019-05-18;AS;AS;AS;1399;AS;N927VA;1399;12478;JFK;New York, NY;12892;LAX;Los Angeles, CA;730;733.0;3.0;24.0;757.0;1023.0;10.0;1045;1033.0;-12.0;0;;0;N;375;360.0;326.0;1;2475;;;;;;725.0;6.0;6.0;
222885;2018-07-24;AS;AS_CODESHARE;AS;2806;QX;N631QX;2806;14908;SNA;Santa Ana, CA;14771;SFO;San Francisco, CA;2020;2015.0;-5.0;12.0;2027.0;2127.0;11.0;2156;2138.0;-18.0;0;;0;N;96;83.0;60.0;1;372;;;;;;;;;
5928;2018-01-07;AS;AS_CODESHARE;AS;2270;QX;N404QX;2270;14747;SEA;Seattle, WA;11884;GEG;Spokane, WA;2002;2021.0;19.0;11.0;2032.0;2112.0;4.0;2100;2116.0;16.0;0;;0;N;58;55.0;40.0;1;224;16.0;0.0;0.0;0.0;0.0;;;;
5792;2018-01-07;AS;AS_CODESHARE;AS;3362;OO;N175SY;3362;14831;SJC;San Jose, CA;12892;LAX;Los Angeles, CA;625;623.0;-2.0;24.0;647.0;747.0;11.0;800;758.0;-2.0;0;;0;N;95;95.0;60.0;1;308;;;;;;;;;
69715;2018-03-17;AS;AS;AS;771;AS;N519AS;771;11278;DCA;Washington, DC;14057;PDX;Portland, OR;1705;1732.0;27.0;21.0;1753.0;1953.0;6.0;2004;1959.0;-5.0;0;;0;N;359;327.0;300.0;1;2350;;;;;;;;;
