Scheduled Departure (Hour);Scheduled Arrival (Hour);Departing Airport;Arriving Airport;Hourly Taxi_Out Duration (Median);Hourly Taxi_In Duration (Median)
12;15;PWM;DTW;14.0;10.0
12;15;RAP;MSP;16.5;7.5
12;15;RAP;ORD;12.5;15.0
12;15;RDM;SLC;13.0;7.0
12;15;RDU;FLL;21.0;10.5
12;15;RDU;SJU;15.0;8.0
12;15;RNO;PHX;9.0;6.0
12;15;ROC;MCO;15.0;6.0
12;15;ROC;TPA;15.0;3.0
12;15;RSW;BDL;14.0;5.0
12;15;RSW;BOS;17.0;6.0
12;15;RSW;BWI;11.0;8.0
12;15;RSW;DEN;17.0;12.0
12;15;RSW;DTW;11.0;8.0
12;15;RSW;EWR;20.5;8.0
12;15;RSW;HPN;11.5;4.0
12;15;RSW;LGA;13.0;8.0
12;15;RSW;MSP;23.0;6.0
12;15;RSW;PVD;11.0;5.0
12;15;SAN;BOI;22.0;3.0
12;15;SAN;DEN;22.0;7.0
12;15;SAN;PHX;22.0;15.0
12;15;SAT;ATL;7.0;13.0
12;15;SAT;ORD;7.0;20.0
12;15;SBP;PHX;10.5;6.0
12;15;SDF;LGA;24.0;6.0
12;15;SEA;HLN;36.0;3.0
12;15;SEA;LAX;25.5;10.0
12;15;SEA;MSO;10.0;4.0
12;15;SEA;OGG;27.5;4.5
12;15;SEA;PHX;26.0;4.0
12;15;SEA;SNA;26.0;4.0
12;15;SFO;BOI;36.0;4.0
12;15;SFO;DEN;15.0;9.0
12;15;SFO;FCA;31.0;4.0
12;15;SFO;JAC;17.0;2.0
12;15;SFO;PSC;31.0;4.0
12;15;SFO;SLC;17.0;2.0
12;15;SHV;ATL;12.5;7.0
12;15;SJC;ABQ;13.0;4.0
12;15;SJC;BOI;9.5;2.5
12;15;SJC;DEN;16.0;9.0
12;15;SJU;MCO;9.5;7.0
12;15;SLC;DAL;11.0;3.0
12;15;SLC;DFW;18.5;10.0
12;15;SMF;DEN;9.0;12.0
12;15;SMF;PHX;16.0;6.0
12;15;SNA;PHX;11.0;20.0
12;15;SNA;SEA;11.0;5.0
12;15;SRQ;LGA;13.0;4.0
12;15;STL;BOS;17.0;7.0
12;15;STL;BWI;10.0;4.0
12;15;STL;CLT;10.0;8.0
12;15;STL;DCA;9.5;9.0
12;15;STL;EWR;24.0;16.0
12;15;STL;IAD;16.0;7.0
12;15;STL;LGA;11.5;7.0
12;15;STL;PHL;10.0;10.5
12;15;SYR;FLL;10.0;4.0
12;15;TPA;ALB;10.0;4.0
12;15;TPA;BDL;10.0;4.0
12;15;TPA;BOS;11.0;11.0
12;15;TPA;EWR;14.0;6.0
12;15;TPA;LGA;12.5;6.0
12;15;TPA;PHL;13.0;7.0
12;15;TTN;PBI;12.0;6.0
12;15;TTN;TPA;16.0;8.0
12;15;TUL;ATL;13.0;5.5
12;15;TUS;IAH;11.0;8.0
12;15;TUS;SEA;18.0;6.0
12;15;TUS;SFO;18.0;6.0
12;15;VPS;BWI;15.0;5.0
12;15;VPS;CLE;23.0;5.0
12;15;VPS;CLT;13.5;20.5
12;15;XNA;ATL;15.0;7.5
12;16;ANC;SEA;13.0;10.0
12;16;ASE;ORD;17.5;9.5
12;16;AUS;CLT;15.0;8.0
12;16;AUS;DCA;11.0;6.0
12;16;AUS;DTW;14.5;12.0
12;16;AUS;FLL;12.0;3.0
12;16;AUS;IAD;13.0;7.0
12;16;AUS;MCO;15.0;5.0
12;16;AUS;PHL;10.0;11.0
12;16;BFL;DEN;15.0;8.0
12;16;BNA;EWR;12.5;9.5
12;16;BNA;FLL;10.0;8.0
12;16;BNA;JFK;16.0;7.0
12;16;BOI;ORD;8.0;25.0
12;16;BOS;DFW;12.0;9.0
12;16;BOS;MCO;16.0;12.0
12;16;BOS;MIA;12.0;5.5
12;16;BOS;PHX;14.0;8.0
12;16;BOS;SFO;34.0;7.0
12;16;BQN;JFK;11.0;4.0
12;16;BWI;SJU;9.0;5.0
12;16;BZN;DFW;13.0;10.0
12;16;BZN;ORD;14.0;19.0
12;16;CLT;SJU;23.0;5.0
12;16;DAL;BWI;9.0;3.0
12;16;DAL;LGA;23.0;7.0
12;16;DAL;PIT;8.5;4.5
12;16;DEN;AUS;13.0;6.0
12;16;DEN;BHM;15.0;7.0
12;16;DEN;CLE;12.0;4.0
12;16;DEN;CVG;11.0;5.0
12;16;DEN;DFW;16.0;11.0
12;16;DEN;ECP;10.0;2.0
12;16;DEN;HOU;11.0;3.5
12;16;DEN;IAH;12.5;5.0
12;16;DEN;IND;10.0;4.0
12;16;DEN;MSN;14.0;5.0
12;16;DEN;MSY;12.0;8.0
12;16;DEN;OGG;12.0;5.0
12;16;DEN;ORD;15.0;13.0
12;16;DEN;SAT;16.5;5.0
12;16;DFW;DCA;17.0;2.0
12;16;DFW;DTW;20.0;10.0
12;16;DFW;EWR;15.0;3.0
12;16;DFW;EYW;19.0;27.0
12;16;DFW;FLL;14.0;7.0
12;16;DFW;GSO;29.0;7.0
12;16;DFW;IAD;15.5;9.5
12;16;DFW;ILM;17.0;4.0
12;16;DFW;JFK;11.0;8.0
12;16;DFW;LGA;18.0;5.0
12;16;DFW;MCO;16.0;7.0
12;16;DFW;MIA;16.0;7.0
12;16;DFW;PBI;20.0;6.0
12;16;DFW;PHL;18.0;8.0
12;16;DFW;RSW;17.0;4.0
12;16;DFW;SRQ;13.0;3.0
12;16;ELP;ORD;15.0;10.0
12;16;EUG;DEN;14.0;18.0
12;16;EWR;FLL;14.0;10.0
12;16;EWR;SFO;20.5;5.5
12;16;EYW;EWR;21.5;8.0
12;16;FLL;BOS;29.0;10.0
12;16;FLL;EWR;24.5;8.5
12;16;FLL;STT;9.0;5.0
12;16;GTF;ORD;12.0;11.0
12;16;HOU;BWI;9.0;4.0
12;16;HOU;LGA;8.5;27.0
12;16;IAH;BOS;22.0;7.5
12;16;IAH;BWI;16.0;3.0
12;16;IAH;CMH;20.0;14.0
12;16;IAH;DCA;37.0;3.0
12;16;IAH;DTW;22.5;10.0
12;16;IAH;EWR;37.0;9.0
12;16;IAH;IAD;21.0;6.0
12;16;IAH;JAX;16.0;23.0
12;16;IAH;LGA;14.0;5.0
12;16;IAH;MIA;12.0;36.0
12;16;IAH;ORF;18.0;6.0
12;16;IAH;PBI;15.5;5.5
12;16;IAH;PHL;29.0;8.0
12;16;IAH;RIC;16.0;4.5
12;16;JAC;DFW;13.0;11.0
12;16;JAC;ORD;13.5;15.0
12;16;JFK;FLL;18.0;4.0
12;16;JFK;SJU;11.0;7.0
12;16;LAS;AUS;25.0;4.0
12;16;LAS;DFW;13.0;10.0
12;16;LAS;DSM;9.5;3.0
12;16;LAS;ICT;8.0;4.0
12;16;LAS;MCI;23.0;3.0
12;16;LAX;DEN;23.5;5.0
12;16;LGA;IAH;26.0;29.0
12;16;MCI;MCO;15.0;12.0
12;16;MCI;MIA;15.0;9.0
12;16;MCI;RSW;8.0;10.0
12;16;MCI;TPA;13.0;3.0
12;16;MDW;MCO;11.0;10.0
12;16;MDW;RSW;14.0;4.0
12;16;MEM;EWR;16.0;12.0
12;16;MFR;DEN;14.0;9.0
12;16;MHT;MCO;7.0;5.0
12;16;MIA;EWR;37.0;7.0
12;16;MKE;BOS;14.0;5.0
12;16;MRY;DEN;9.0;15.5
12;16;MSN;PHL;11.0;1.0
12;16;MSO;ORD;15.0;13.0
12;16;MSP;ATL;14.0;3.0
12;16;MSP;BDL;12.5;5.5
12;16;MSP;BOS;9.0;6.0
12;16;MSP;BWI;9.0;6.0
12;16;MSP;CLT;10.0;5.0
12;16;MSP;DCA;11.5;9.0
12;16;MSP;EWR;20.0;10.0
12;16;MSP;IAD;18.0;3.0
12;16;MSP;LGA;12.5;9.0
12;16;MSP;MYR;13.0;4.0
12;16;MSP;PHL;11.0;4.0
12;16;MSP;RDU;16.5;11.0
12;16;MSP;RIC;26.0;7.0
12;16;MSY;EWR;15.0;10.0
12;16;MSY;IAD;9.0;9.0
12;16;MSY;JFK;21.0;9.0
12;16;MSY;PHL;18.0;145.0
12;16;MTJ;ORD;14.0;15.0
12;16;OKC;BWI;12.0;3.0
12;16;OMA;DCA;8.0;6.0
12;16;OMA;EWR;23.0;8.0
12;16;ONT;SAT;18.0;8.0
12;16;ORD;BOS;15.5;5.5
12;16;ORD;CHS;14.0;8.0
12;16;ORD;FLL;20.0;8.0
12;16;ORD;LGA;30.0;6.0
12;16;ORD;MIA;18.0;14.0
12;16;ORD;PBI;16.0;5.0
12;16;ORD;RSW;13.0;4.5
12;16;ORD;SAT;22.0;2.0
12;16;OTH;DEN;13.0;12.0
12;16;PBI;BOS;17.0;8.5
12;16;PDX;DEN;9.0;6.0
12;16;PDX;OGG;10.0;6.0
12;16;PDX;PHX;14.0;6.0
12;16;PHX;AUS;11.0;8.0
12;16;PHX;DAL;9.0;4.5
12;16;PHX;DFW;20.0;9.0
12;16;PHX;FSD;23.0;3.5
12;16;PHX;MSP;11.0;3.5
12;16;PHX;OKC;16.0;4.0
12;16;PHX;OMA;8.0;3.0
12;16;PHX;ORD;18.0;13.0
12;16;PHX;SAT;9.0;3.5
12;16;RDU;SJU;16.0;13.0
12;16;RNO;DEN;19.0;10.0
12;16;SAN;DEN;14.0;4.0
12;16;SAN;SAT;10.0;6.0
12;16;SAT;DTW;15.0;10.0
12;16;SBP;DEN;11.0;4.0
12;16;SEA;BIL;10.5;2.5
12;16;SEA;DEN;24.0;8.0
12;16;SEA;HNL;29.0;4.0
12;16;SEA;LIH;12.0;4.0
12;16;SEA;OGG;21.5;4.0
12;16;SEA;PHX;30.0;5.0
12;16;SFO;DEN;29.0;7.5
12;16;SFO;HNL;20.0;34.0
12;16;SJC;DEN;9.0;6.0
12;16;SJU;ATL;10.0;5.0
12;16;SJU;EWR;11.0;15.0
12;16;SJU;PHL;17.0;7.0
12;16;SLC;ORD;18.0;14.5
12;16;SMF;DEN;21.0;4.0
12;16;STL;EWR;21.0;11.0
12;16;STL;LGA;17.0;9.0
12;16;STS;DEN;14.0;9.0
12;16;STT;PHL;15.0;7.0
12;16;TPA;SJU;11.0;7.0
12;17;AUS;IAD;21.0;6.0
12;17;AUS;JFK;13.5;12.0
12;17;AUS;PHL;16.5;8.0
12;17;BOI;ORD;14.0;17.0
12;17;BZN;ORD;19.0;21.5
12;17;DEN;ATL;15.5;8.5
12;17;DEN;BUF;15.0;2.0
12;17;DEN;CLE;15.0;7.0
12;17;DEN;IAD;14.0;11.0
12;17;DEN;JFK;11.0;9.0
12;17;DEN;MCO;12.0;4.0
12;17;DEN;MIA;23.0;8.0
12;17;DFW;BDL;14.0;6.0
12;17;DFW;BOS;23.5;9.5
12;17;DFW;EWR;23.0;7.0
12;17;DFW;JFK;31.0;14.0
12;17;DFW;LGA;12.0;4.0
12;17;ELP;ORD;15.5;11.0
12;17;EWR;SJU;66.0;7.0
12;17;FAT;DFW;16.0;12.0
12;17;FCA;ORD;17.0;11.0
12;17;FLG;DFW;16.0;12.5
12;17;HDN;ATL;11.0;4.0
12;17;IAH;EWR;33.0;9.0
12;17;IAH;LGA;10.0;5.0
12;17;LAS;AUS;10.5;4.0
12;17;LAS;DAL;13.0;5.0
12;17;LAS;DFW;19.0;12.0
12;17;LAS;DSM;14.0;3.0
12;17;LAS;FSD;19.0;7.0
12;17;LAS;IAH;15.0;6.0
12;17;LAS;ICT;12.0;4.0
12;17;LAS;LIT;12.0;3.0
12;17;LAS;MCI;9.0;3.0
12;17;LAS;MKE;18.0;3.0
12;17;LAS;OMA;11.0;2.5
12;17;LAS;ORD;15.0;15.0
12;17;LAX;AUS;14.0;5.0
12;17;LAX;BNA;20.5;6.5
12;17;LAX;DAL;12.0;2.0
12;17;LAX;DFW;20.0;11.0
12;17;LAX;HNL;28.0;3.0
12;17;LAX;IAH;16.5;4.5
12;17;LAX;MCI;7.5;6.5
12;17;LAX;MSP;14.0;4.0
12;17;LAX;MSY;12.0;6.0
12;17;LAX;TUL;12.0;4.0
12;17;LGB;AUS;14.0;4.0
12;17;MSP;RSW;25.5;4.5
12;17;OAK;DAL;12.0;2.0
12;17;ONT;AUS;11.0;6.0
12;17;PDX;AUS;15.0;4.0
12;17;PDX;DAL;17.0;3.0
12;17;PDX;STL;8.0;3.0
12;17;PHX;ATL;9.0;4.0
12;17;PHX;DFW;16.0;12.0
12;17;PHX;FSD;14.0;4.0
12;17;PHX;HOU;7.5;4.0
12;17;PHX;IAH;22.5;5.5
12;17;PHX;MCI;14.0;7.0
12;17;PHX;MKE;16.0;3.0
12;17;PHX;MSP;13.0;4.0
12;17;PHX;ORD;70.5;10.5
12;17;PSP;DFW;22.0;12.0
12;17;PSP;IAH;13.0;7.0
12;17;RNO;DFW;15.0;10.0
12;17;SAN;AUS;16.0;29.0
12;17;SAN;DAL;15.0;4.0
12;17;SAN;DFW;17.0;10.0
12;17;SAN;IAH;24.0;6.0
12;17;SAN;MCI;13.0;3.5
12;17;SAN;MSY;16.0;3.0
12;17;SAN;STL;8.0;3.0
12;17;SAT;EWR;18.5;9.5
12;17;SEA;ICT;30.0;4.0
12;17;SEA;MKE;32.0;4.0
12;17;SEA;OGG;32.0;4.0
12;17;SEA;OMA;26.0;5.0
12;17;SFO;OKC;29.0;3.0
12;17;SJC;DFW;13.0;11.0
12;17;SLC;IAH;18.0;9.0
12;17;SMF;DFW;15.0;15.0
12;17;SNA;DFW;15.0;11.0
12;17;SNA;IAH;14.0;5.0
12;17;TUS;DFW;13.5;16.0
12;17;TUS;ORD;14.0;15.0
12;18;BZN;EWR;13.0;14.0
12;18;DEN;BWI;12.0;4.0
12;18;DEN;EWR;15.0;9.0
12;18;DEN;JFK;29.0;26.0
12;18;DEN;LGA;12.0;6.0
12;18;DEN;MCO;12.0;4.0
12;18;DEN;MIA;15.0;33.0
12;18;DEN;ORF;21.0;6.0
12;18;DEN;PHL;10.5;4.0
12;18;EGE;EWR;12.0;16.0
12;18;EGE;MIA;22.0;10.0
12;18;HDN;ATL;16.0;7.0
12;18;HDN;EWR;30.0;4.0
12;18;JAC;ATL;28.0;6.0
12;18;LAS;MDW;14.5;3.5
12;18;LAX;BNA;13.0;5.0
12;18;LAX;IAH;18.0;5.0
12;18;LAX;MCI;15.0;6.0
12;18;LAX;MDW;12.0;5.0
12;18;LAX;MKE;12.0;5.0
12;18;LAX;MSY;13.0;4.5
12;18;LAX;ORD;17.5;13.5
12;18;MTJ;ATL;10.0;5.0
12;18;OAK;BNA;7.0;4.0
12;18;OAK;IAH;9.0;8.0
12;18;PDX;AUS;18.0;5.5
12;18;PDX;IAH;12.5;7.5
12;18;PHX;ATL;14.0;8.0
12;18;PHX;CLE;9.0;4.0
12;18;RAP;EWR;11.0;7.0
12;18;SAN;BNA;14.0;6.0
12;18;SAN;STL;18.0;3.0
12;18;SEA;AUS;23.0;6.0
12;18;SEA;DFW;23.0;11.0
12;18;SEA;IAH;23.0;8.0
12;18;SEA;MDW;16.0;7.5
12;18;SEA;MKE;19.0;4.0
12;18;SEA;ORD;17.0;19.0
12;18;SEA;STL;24.0;6.0
12;18;SFO;BNA;36.0;5.0
12;18;SFO;DAL;31.0;3.0
12;18;SFO;DSM;22.0;6.0
12;18;SFO;MDW;13.0;7.0
12;18;SFO;MSP;22.0;4.5
12;18;SFO;ORD;29.0;15.0
12;18;SFO;STL;32.0;2.0
12;18;SJC;IAH;15.0;8.0
12;18;SJC;STL;9.0;4.0
12;18;SMF;IAH;11.5;8.5
12;18;SNA;ORD;11.0;21.0
12;18;TUS;ATL;13.5;8.5
12;19;HNL;SMF;23.0;6.0
12;19;LAS;ATL;16.0;10.0
12;19;LAS;DTW;14.0;7.5
12;19;LAS;MCO;8.5;6.5
12;19;LAX;ATL;15.5;14.5
12;19;LAX;CVG;17.0;5.0
12;19;LAX;DTW;11.0;17.0
12;19;LAX;IAD;21.5;4.5
12;19;LIH;PDX;8.0;3.0
12;19;OAK;IND;10.0;3.0
12;19;OGG;PDX;13.0;7.0
12;19;OGG;SMF;12.0;6.0
12;19;PDX;DTW;14.0;10.0
12;19;PHX;ATL;13.5;7.5
12;19;PHX;BWI;16.0;5.0
12;19;PHX;CLT;16.0;10.0
12;19;PHX;DTW;9.0;6.0
12;19;PHX;FLL;8.0;4.0
12;19;PHX;JFK;18.5;18.5
12;19;PHX;MCO;17.0;15.0
12;19;PHX;PHL;16.0;6.0
12;19;RAP;EWR;18.0;12.0
12;19;SAN;ATL;14.0;9.0
12;19;SAN;DTW;21.5;5.5
12;19;SAN;MCO;8.0;6.0
12;19;SFO;ORD;37.0;27.0
12;19;SJC;ATL;12.0;6.0
12;19;SJC;DTW;30.0;7.0
12;19;SLC;EWR;14.5;11.0
12;19;SMF;ATL;10.5;8.0
12;19;TUS;ATL;13.0;8.0
12;20;HNL;LAX;19.0;48.0
12;20;HNL;LGB;19.0;5.0
12;20;HNL;OAK;18.5;7.5
12;20;HNL;PDX;19.5;4.0
12;20;HNL;SFO;20.0;4.0
12;20;HNL;SJC;30.0;5.5
12;20;KOA;SFO;13.0;6.0
12;20;KOA;SJC;11.5;4.5
12;20;LAS;EWR;22.0;16.0
12;20;LAS;JFK;16.0;10.0
12;20;LAS;MIA;17.0;8.0
12;20;LAX;ATL;19.0;10.0
12;20;LAX;BOS;24.0;7.0
12;20;LAX;BWI;13.0;4.0
12;20;LAX;CLT;13.0;12.0
12;20;LAX;CVG;18.0;7.5
12;20;LAX;DCA;22.0;4.0
12;20;LAX;JFK;18.0;11.0
12;20;LAX;MIA;14.0;16.0
12;20;LIH;SFO;7.0;6.0
12;20;LIH;SJC;18.0;4.0
12;20;OGG;LAX;9.0;11.0
12;20;OGG;OAK;10.5;9.0
12;20;OGG;PDX;8.0;4.0
12;20;OGG;SAN;14.0;5.0
12;20;OGG;SFO;15.0;5.0
12;20;PDX;ATL;12.0;6.0
12;20;PDX;BOS;19.0;8.0
12;20;PHX;BOS;21.5;7.0
12;20;PHX;DCA;13.0;6.0
12;20;PHX;EWR;13.0;10.5
12;20;PHX;JFK;17.0;12.0
12;20;SAN;EWR;21.0;10.0
12;20;SAN;IAD;18.5;6.0
12;20;SAN;JFK;15.0;9.5
12;20;SAN;TPA;12.0;5.5
12;20;SEA;ATL;25.0;7.0
12;20;SEA;BWI;15.0;8.0
12;20;SEA;PHL;22.0;6.0
12;20;SEA;RDU;24.0;6.0
12;20;SFO;ATL;26.0;8.0
12;20;SFO;BOS;79.0;18.0
12;20;SFO;EWR;26.0;7.0
12;20;SFO;IAD;16.0;5.0
12;20;SFO;MIA;31.5;9.0
12;20;SJC;ATL;12.0;9.0
12;20;SJC;CVG;11.0;6.0
12;20;SJC;MCO;11.0;6.0
12;20;SNA;EWR;10.0;13.0
12;21;ANC;MSP;13.0;4.0
12;21;HNL;LAX;19.0;10.0
12;21;HNL;PDX;16.5;4.5
12;21;HNL;PHX;15.0;10.0
12;21;HNL;SAN;23.0;4.0
12;21;HNL;SEA;19.0;10.0
12;21;LAX;DCA;16.0;3.0
12;21;LAX;JFK;18.0;8.0
12;21;LIH;LAX;10.0;8.5
12;21;LIH;SJC;16.0;4.5
12;21;OGG;LAX;11.0;11.0
12;21;OGG;SMF;9.5;6.0
12;21;PDX;BOS;18.0;22.0
12;21;PDX;JFK;11.0;8.0
12;21;PHX;JFK;15.0;11.0
12;21;SAN;JFK;23.0;9.0
12;21;SEA;MIA;19.0;9.0
12;21;SEA;RDU;19.0;3.0
12;21;SFO;BOS;17.0;5.0
12;21;SFO;EWR;21.0;17.5
12;21;SFO;IAD;28.0;7.0
12;21;SFO;JFK;19.0;9.0
12;21;SFO;MIA;15.0;11.0
13;12;ATL;BHM;9.5;3.0
13;13;ABI;DFW;18.0;9.0
13;13;ABQ;LAS;12.0;6.0
13;13;ATL;AEX;13.0;3.5
13;13;ATL;BHM;10.0;2.0
13;13;ATL;BNA;12.5;8.0
13;13;ATL;BTR;14.0;3.0
13;13;ATL;DHN;20.0;4.0
13;13;ATL;ECP;12.0;3.5
13;13;ATL;GPT;14.0;4.5
13;13;ATL;GSP;10.5;3.0
13;13;ATL;HSV;12.0;5.0
13;13;ATL;LFT;15.0;5.0
13;13;ATL;MEM;15.0;3.0
13;13;ATL;MGM;15.0;3.5
13;13;ATL;MLU;20.0;4.0
13;13;ATL;MOB;9.5;3.0
13;13;ATL;MSY;12.0;5.0
13;13;ATL;PNS;14.0;3.0
13;13;ATL;SHV;14.5;7.0
13;13;ATL;VPS;12.5;9.0
13;13;AUS;PHX;9.0;8.0
13;13;AZO;ORD;18.0;46.0
13;13;BOI;PDX;8.0;5.0
13;13;BOI;SEA;11.0;5.0
13;13;BUF;MDW;9.0;11.0
13;13;BWI;BNA;9.0;4.0
13;13;CHS;BNA;14.0;4.0
13;13;CLE;MDW;7.5;3.0
13;13;CLT;AVL;20.5;3.0
13;13;CLT;BHM;18.0;3.0
13;13;CLT;BNA;10.0;5.0
13;13;CLT;CAE;15.0;9.0
13;13;CLT;CHS;13.0;3.0
13;13;CLT;FAY;27.5;4.5
13;13;CLT;GSO;14.5;5.5
13;13;CLT;GSP;16.0;3.0
13;13;CLT;HSV;20.0;4.0
13;13;CLT;ILM;11.0;6.0
13;13;CLT;JAN;15.0;4.0
13;13;CLT;MOB;35.0;2.0
13;13;CLT;PNS;20.0;4.0
13;13;CLT;RDU;10.0;4.0
13;13;CLT;STL;19.0;3.0
13;13;CLT;VPS;21.0;8.0
13;13;CMH;MDW;7.0;4.0
13;13;CMX;ORD;16.0;17.0
13;13;CVG;MDW;9.0;13.0
13;13;DAL;ABQ;10.0;3.0
13;13;DCA;BNA;18.5;5.5
13;13;DEN;LAS;10.0;3.0
13;13;DFW;ABQ;10.0;5.0
13;13;DFW;ELP;17.0;3.5
13;13;DFW;PHX;19.0;6.0
13;13;DFW;TUS;12.0;5.0
13;13;DTW;MDW;18.0;4.0
13;13;DTW;MSN;15.0;3.0
13;13;DTW;ORD;14.0;14.0
13;13;FCA;SEA;15.0;16.0
13;13;FNT;MSP;10.0;3.0
13;13;FNT;ORD;20.0;9.0
13;13;FSD;DEN;16.5;8.0
13;13;GRI;LAS;8.0;6.0
13;13;GRR;MDW;9.5;8.0
13;13;GRR;MSP;13.5;3.5
13;13;GTF;SEA;14.0;11.5
13;13;HNL;LIH;15.0;14.0
13;13;HNL;OGG;11.0;19.0
13;13;IAD;CHO;18.5;4.5
13;13;IAD;ORF;14.0;5.0
13;13;IAD;RIC;15.0;6.0
13;13;ICT;DEN;12.0;7.0
13;13;JHM;HNL;1.0;5.0
13;13;KOA;OGG;10.0;5.0
13;13;LAN;MSP;18.0;3.5
13;13;LAX;SAN;22.5;6.0
13;13;LBB;LAS;15.0;3.0
13;13;LIH;HNL;11.0;6.0
13;13;MAF;LAS;9.0;4.0
13;13;MCI;DEN;9.0;5.0
13;13;MKG;ORD;10.0;12.0
13;13;MRY;SFO;9.0;8.0
13;13;MSP;RAP;12.0;8.0
13;13;OGG;HNL;13.5;7.0
13;13;OKC;DEN;20.0;6.0
13;13;OKC;LAS;12.0;7.0
13;13;OMA;DEN;11.0;6.0
13;13;ORD;GRB;15.0;4.0
13;13;PDX;EUG;6.0;5.0
13;13;PDX;SEA;11.0;6.0
13;13;PHL;ABE;29.0;5.0
13;13;PHX;LAX;9.0;7.0
13;13;PHX;SAN;9.0;6.0
13;13;PHX;SJC;11.0;4.0
13;13;PIT;MDW;14.0;5.0
13;13;PIT;ORD;20.0;7.0
13;13;RDM;PDX;9.5;4.5
13;13;SAF;PHX;15.0;5.0
13;13;SDF;DEN;10.0;20.0
13;13;SEA;PDX;13.0;3.0
13;13;SFO;MRY;21.5;4.0
13;13;SFO;SMF;26.0;6.0
13;13;SLC;EKO;20.0;4.0
13;13;TUL;LAS;16.0;5.0
13;13;TVC;MSP;19.0;4.0
13;14;ABE;PHL;12.0;7.0
13;14;ABQ;DEN;14.0;8.0
13;14;ABQ;LAX;13.0;6.0
13;14;ABQ;SNA;16.0;5.0
13;14;ABR;MSP;19.5;9.5
13;14;ACT;DFW;7.0;9.0
13;14;AGS;ATL;17.0;10.0
13;14;ALB;BWI;7.5;2.0
13;14;ALB;DCA;12.5;6.5
13;14;ALB;ORD;15.0;11.0
13;14;ALO;ORD;15.0;11.0
13;14;ALW;SEA;12.0;5.0
13;14;ANC;FAI;13.0;3.5
13;14;APN;DTW;18.0;14.0
13;14;ASE;DEN;14.0;8.0
13;14;ASE;SLC;28.0;11.0
13;14;ATL;AEX;22.0;3.5
13;14;ATL;AGS;15.0;4.0
13;14;ATL;AUS;11.0;6.0
13;14;ATL;BNA;20.0;3.0
13;14;ATL;BTR;16.0;3.0
13;14;ATL;CHA;13.0;5.0
13;14;ATL;CHO;14.0;2.0
13;14;ATL;CHS;11.0;8.0
13;14;ATL;CLT;11.0;8.0
13;14;ATL;CSG;17.0;4.0
13;14;ATL;CVG;12.0;6.0
13;14;ATL;DAB;12.0;6.0
13;14;ATL;DAL;14.0;3.5
13;14;ATL;DCA;11.0;5.0
13;14;ATL;DEN;14.0;7.0
13;14;ATL;EWN;22.0;4.0
13;14;ATL;FAY;13.0;3.0
13;14;ATL;GNV;17.0;4.0
13;14;ATL;GPT;14.0;7.0
13;14;ATL;GSP;12.0;3.0
13;14;ATL;HOU;15.0;4.0
13;14;ATL;IAH;31.0;7.0
13;14;ATL;ILM;15.0;2.5
13;14;ATL;JAX;13.0;3.0
13;14;ATL;LAS;23.0;12.0
13;14;ATL;LIT;14.0;3.5
13;14;ATL;MCI;10.5;6.0
13;14;ATL;MDW;20.5;5.5
13;14;ATL;MEM;14.0;3.5
13;14;ATL;MIA;14.0;4.0
13;14;ATL;MKE;13.0;3.0
13;14;ATL;MLB;12.0;3.0
13;14;ATL;MLU;16.0;4.0
13;14;ATL;MOB;21.0;4.0
13;14;ATL;MSN;14.0;3.0
13;14;ATL;MSP;13.0;5.0
13;14;ATL;MSY;15.0;4.0
13;14;ATL;ORD;17.0;13.0
13;14;ATL;PBI;11.0;3.0
13;14;ATL;PIT;7.0;7.0
13;14;ATL;PNS;12.0;4.0
13;14;ATL;SAV;11.5;4.5
13;14;ATL;SDF;9.0;6.0
13;14;ATL;SHV;10.0;3.0
13;14;ATL;SRQ;10.0;3.0
13;14;ATL;TPA;11.5;3.5
13;14;ATL;TRI;12.0;4.0
13;14;ATL;TYS;15.5;3.0
13;14;ATL;XNA;16.0;3.0
13;14;ATW;LAS;11.0;4.0
13;14;ATW;MSP;12.0;5.0
13;14;ATW;ORD;11.0;12.0
13;14;AUS;ABQ;13.0;6.0
13;14;AUS;DAL;10.0;3.0
13;14;AUS;DEN;17.0;6.0
13;14;AUS;HRL;10.0;2.0
13;14;AUS;LAS;16.0;5.0
13;14;AUS;LAX;13.5;9.0
13;14;AVL;ATL;39.5;13.0
13;14;AVL;CLT;11.0;17.5
13;14;AVP;ORD;8.0;18.0
13;14;AZO;DTW;16.0;14.0
13;14;AZO;ORD;21.5;18.5
13;14;BDL;BWI;7.0;10.0
13;14;BDL;DCA;15.5;5.5
13;14;BDL;ORD;12.0;13.0
13;14;BDL;PHL;14.0;5.0
13;14;BET;ANC;5.5;3.5
13;14;BGM;DTW;5.0;7.0
13;14;BIL;DEN;11.0;6.0
13;14;BIL;SLC;12.0;8.0
13;14;BIS;LAS;8.0;7.0
13;14;BIS;MSP;13.0;8.5
13;14;BJI;MSP;14.0;5.5
13;14;BNA;MDW;11.5;5.5
13;14;BNA;PHX;8.0;5.0
13;14;BNA;STL;11.0;4.0
13;14;BOI;PHX;11.5;9.0
13;14;BOI;SEA;10.5;8.0
13;14;BOI;SFO;12.0;7.0
13;14;BOI;SJC;14.0;2.0
13;14;BOI;SLC;13.0;7.5
13;14;BOS;BWI;12.0;6.0
13;14;BOS;DCA;20.5;4.0
