Scheduled Departure (Hour);Scheduled Arrival (Hour);Airline;Departing Airport;Arriving Airport;Hourly Arrival Delay(Median)
18;19;UA;SFO;BUR;-5.5
18;19;UA;SFO;EUG;-5.0
18;19;UA;SFO;LAX;2.0
18;19;UA;SFO;ONT;-17.0
18;19;UA;SFO;PSP;84.0
18;19;UA;SFO;RDM;-10.0
18;19;UA;SFO;RNO;-18.0
18;19;UA;SFO;SAN;9.5
18;19;UA;SFO;SBP;0.5
18;19;UA;SFO;SNA;1.0
18;19;UA;SLC;LAX;81.5
18;19;UA;SLN;ORD;13.0
18;19;UA;SNA;SFO;56.0
18;19;UA;SPI;ORD;0.0
18;19;UA;SPN;GUM;-26.0
18;19;UA;VEL;DEN;-8.0
18;19;UA;XNA;ORD;3.0
18;19;WN;ABQ;DEN;1.0
18;19;WN;ABQ;LAX;14.0
18;19;WN;ABQ;PHX;-16.0
18;19;WN;ABQ;SAN;7.0
18;19;WN;ALB;BWI;-13.0
18;19;WN;AMA;DAL;41.0
18;19;WN;ATL;DEN;-7.0
18;19;WN;ATL;MCI;-20.0
18;19;WN;ATL;MCO;-19.0
18;19;WN;ATL;MDW;-22.0
18;19;WN;ATL;TPA;-17.0
18;19;WN;AUS;DAL;-6.0
18;19;WN;AUS;ELP;2.0
18;19;WN;AUS;HOU;0.0
18;19;WN;AUS;LAX;40.0
18;19;WN;AUS;MSY;29.5
18;19;WN;BDL;BWI;-12.0
18;19;WN;BNA;MDW;14.0
18;19;WN;BNA;PHX;213.0
18;19;WN;BNA;STL;5.0
18;19;WN;BOI;OAK;-7.0
18;19;WN;BOS;BWI;24.5
18;19;WN;BUF;BWI;9.0
18;19;WN;BUF;PHX;63.0
18;19;WN;BUR;LAS;-14.0
18;19;WN;BUR;OAK;-4.0
18;19;WN;BUR;SFO;-16.0
18;19;WN;BUR;SJC;-9.0
18;19;WN;BUR;SMF;47.0
18;19;WN;BWI;BDL;68.0
18;19;WN;BWI;BNA;3.0
18;19;WN;BWI;BOS;5.0
18;19;WN;BWI;BUF;4.0
18;19;WN;BWI;CMH;42.0
18;19;WN;BWI;ISP;-3.0
18;19;WN;BWI;MDW;40.0
18;19;WN;BWI;ORF;-15.0
18;19;WN;BWI;PVD;-10.0
18;19;WN;BWI;RDU;-5.5
18;19;WN;CHS;BNA;-12.0
18;19;WN;CLE;BNA;-5.0
18;19;WN;CLE;MKE;-6.0
18;19;WN;CMH;BNA;8.5
18;19;WN;CMH;BOS;10.0
18;19;WN;CMH;DAL;-22.0
18;19;WN;CRP;HOU;-6.0
18;19;WN;CVG;DEN;-21.0
18;19;WN;DAL;ABQ;7.0
18;19;WN;DAL;AMA;0.0
18;19;WN;DAL;AUS;-4.0
18;19;WN;DAL;DEN;-5.0
18;19;WN;DAL;HOU;1.5
18;19;WN;DAL;LAS;-7.0
18;19;WN;DAL;LAX;9.0
18;19;WN;DAL;MAF;19.0
18;19;WN;DAL;MCI;8.0
18;19;WN;DAL;MEM;-6.0
18;19;WN;DAL;MSY;0.0
18;19;WN;DAL;OKC;-3.0
18;19;WN;DAL;SAT;-9.0
18;19;WN;DAL;STL;-1.0
18;19;WN;DAL;TUL;-4.0
18;19;WN;DCA;MDW;1.0
18;19;WN;DCA;MKE;7.0
18;19;WN;DCA;STL;14.0
18;19;WN;DEN;LAS;34.0
18;19;WN;DEN;PHX;16.0
18;19;WN;DEN;SLC;13.0
18;19;WN;DTW;BNA;4.0
18;19;WN;DTW;DAL;-5.0
18;19;WN;DTW;DEN;-18.0
18;19;WN;ELP;LAX;38.0
18;19;WN;FLL;TPA;28.0
18;19;WN;HOU;AUS;-10.0
18;19;WN;HOU;DAL;4.0
18;19;WN;HOU;DEN;-10.0
18;19;WN;HOU;HRL;18.0
18;19;WN;HOU;LAS;0.5
18;19;WN;HOU;MSY;7.0
18;19;WN;HRL;HOU;16.0
18;19;WN;IND;DAL;-1.5
18;19;WN;IND;HOU;-13.0
18;19;WN;IND;MCI;-7.0
18;19;WN;ISP;BWI;0.0
18;19;WN;KOA;HNL;-24.0
18;19;WN;LAS;BUR;2.0
18;19;WN;LAS;LAX;14.0
18;19;WN;LAS;LGB;-2.0
18;19;WN;LAS;OAK;-15.0
18;19;WN;LAS;RNO;-8.0
18;19;WN;LAS;SAN;9.0
18;19;WN;LAS;SFO;-5.0
18;19;WN;LAS;SJC;25.0
18;19;WN;LAS;SMF;38.0
18;19;WN;LAS;SNA;5.0
18;19;WN;LAS;TUS;-12.0
18;19;WN;LAX;LAS;-4.0
18;19;WN;LAX;OAK;-5.5
18;19;WN;LAX;PHX;-3.0
18;19;WN;LAX;SFO;-21.0
18;19;WN;LAX;SJC;-6.5
18;19;WN;LAX;TUS;11.0
18;19;WN;LBB;DAL;72.0
18;19;WN;LGB;SJC;-6.0
18;19;WN;LGB;SMF;41.0
18;19;WN;LIT;DAL;21.0
18;19;WN;MAF;HOU;-5.0
18;19;WN;MCI;DAL;1.0
18;19;WN;MCI;DEN;4.5
18;19;WN;MCI;MDW;-12.0
18;19;WN;MCI;MKE;-5.0
18;19;WN;MCI;PHX;-25.0
18;19;WN;MCO;ATL;134.0
18;19;WN;MCO;AUS;-2.5
18;19;WN;MCO;BHM;-9.5
18;19;WN;MCO;HOU;5.0
18;19;WN;MCO;MSY;53.0
18;19;WN;MCO;PHX;105.0
18;19;WN;MCO;STL;2.0
18;19;WN;MDW;BNA;-7.0
18;19;WN;MDW;DEN;92.5
18;19;WN;MDW;MSP;24.0
18;19;WN;MDW;STL;24.5
18;19;WN;MHT;BWI;-13.5
18;19;WN;MKE;MCI;21.0
18;19;WN;MKE;PHX;7.0
18;19;WN;MSP;MCI;4.0
18;19;WN;MSP;MDW;4.0
18;19;WN;MSP;PHX;18.0
18;19;WN;MSY;AUS;-8.0
18;19;WN;MSY;DAL;8.0
18;19;WN;MSY;HOU;-1.0
18;19;WN;OAK;BUR;-2.0
18;19;WN;OAK;LAX;-0.5
18;19;WN;OAK;LGB;0.5
18;19;WN;OAK;ONT;-16.0
18;19;WN;OAK;PDX;-10.0
18;19;WN;OAK;SNA;30.5
18;19;WN;OGG;HNL;-16.0
18;19;WN;OKC;DAL;7.0
18;19;WN;OKC;HOU;13.0
18;19;WN;OKC;LAS;0.0
18;19;WN;OMA;DEN;54.0
18;19;WN;OMA;LAS;-13.0
18;19;WN;OMA;MDW;-15.0
18;19;WN;OMA;PHX;17.5
18;19;WN;OMA;STL;4.0
18;19;WN;ONT;LAS;1.0
18;19;WN;ONT;OAK;113.0
18;19;WN;ONT;PHX;2.0
18;19;WN;ONT;SJC;-5.0
18;19;WN;PHX;DEN;-19.0
18;19;WN;PHX;LAS;1.0
18;19;WN;PHX;LAX;5.0
18;19;WN;PHX;ONT;-10.5
18;19;WN;PHX;SAN;-9.5
18;19;WN;PHX;SJC;7.5
18;19;WN;PIT;BNA;-15.0
18;19;WN;PIT;BWI;-8.0
18;19;WN;PIT;DAL;-2.0
18;19;WN;PIT;DEN;-11.0
18;19;WN;PIT;PHX;-12.0
18;19;WN;PVD;BWI;-11.5
18;19;WN;RDU;BNA;-19.0
18;19;WN;RNO;LAS;16.5
18;19;WN;RNO;SJC;-12.0
18;19;WN;SAN;LAS;6.0
18;19;WN;SAN;OAK;-10.0
18;19;WN;SAN;SFO;34.0
18;19;WN;SAN;SJC;0.0
18;19;WN;SAN;SMF;38.0
18;19;WN;SAN;TUS;-13.0
18;19;WN;SAT;DAL;3.0
18;19;WN;SAT;HOU;-7.0
18;19;WN;SAT;MSY;-8.0
18;19;WN;SAT;PHX;1.0
18;19;WN;SAT;SAN;-12.5
18;19;WN;SDF;DAL;-20.0
18;19;WN;SDF;HOU;-21.0
18;19;WN;SDF;PHX;31.0
18;19;WN;SFO;BUR;13.0
18;19;WN;SFO;LAS;13.0
18;19;WN;SFO;LAX;-16.0
18;19;WN;SFO;SAN;-20.0
18;19;WN;SJC;BUR;1.0
18;19;WN;SJC;LAX;-4.5
18;19;WN;SJC;ONT;21.0
18;19;WN;SJC;RNO;-8.5
18;19;WN;SLC;DEN;12.0
18;19;WN;SLC;LAX;27.0
18;19;WN;SLC;OAK;-4.0
18;19;WN;SLC;SMF;77.0
18;19;WN;SMF;BUR;-10.0
18;19;WN;SMF;LAX;-2.0
18;19;WN;SMF;LGB;4.0
18;19;WN;SMF;SAN;-11.0
18;19;WN;SNA;OAK;-10.0
18;19;WN;SNA;PHX;-9.0
18;19;WN;SNA;SJC;-6.0
18;19;WN;SNA;SMF;-6.0
18;19;WN;STL;BNA;55.0
18;19;WN;STL;DAL;26.0
18;19;WN;STL;DEN;62.5
18;19;WN;STL;MDW;-24.0
18;19;WN;STL;MSP;8.0
18;19;WN;TPA;ATL;6.0
18;19;WN;TPA;BHM;-9.0
18;19;WN;TPA;BNA;2.5
18;19;WN;TPA;DAL;56.0
18;19;WN;TPA;FLL;1.0
18;19;WN;TPA;MDW;0.5
18;19;WN;TPA;PHX;56.0
18;19;WN;TPA;STL;-3.0
18;19;WN;TUS;LAX;14.0
18;20;AA;ABQ;PHX;-8.0
18;20;AA;ALB;PHL;5.0
18;20;AA;ATL;LAX;-14.5
18;20;AA;ATL;LGA;-20.0
18;20;AA;ATL;MIA;-16.0
18;20;AA;ATL;ORD;-27.0
18;20;AA;ATL;PHL;4.0
18;20;AA;AUS;LAX;-14.0
18;20;AA;AUS;PHX;-5.0
18;20;AA;AVL;CLT;84.0
18;20;AA;BGR;PHL;-5.5
18;20;AA;BOS;CLT;-1.0
18;20;AA;BOS;ORD;-23.0
18;20;AA;BOS;PHL;308.0
18;20;AA;BOS;SYR;-17.0
18;20;AA;BRO;DFW;-17.0
18;20;AA;BTR;DFW;6.0
18;20;AA;BTV;PHL;21.0
18;20;AA;BUF;PHL;-21.0
18;20;AA;CHS;MIA;7.0
18;20;AA;CLE;PHL;-1.0
18;20;AA;CLT;AUS;1.0
18;20;AA;CLT;BOS;26.5
18;20;AA;CLT;BWI;30.0
18;20;AA;CLT;DCA;-15.5
18;20;AA;CLT;DEN;-6.0
18;20;AA;CLT;DTW;-1.5
18;20;AA;CLT;ERI;68.0
18;20;AA;CLT;EWR;11.0
18;20;AA;CLT;IAH;-18.0
18;20;AA;CLT;IND;38.0
18;20;AA;CLT;LAS;-5.0
18;20;AA;CLT;LGA;10.5
18;20;AA;CLT;MIA;-12.0
18;20;AA;CLT;MLB;2.0
18;20;AA;CLT;MSY;1.0
18;20;AA;CLT;OKC;-23.0
18;20;AA;CLT;PBI;-10.5
18;20;AA;CLT;PDX;20.0
18;20;AA;CLT;PHL;1.0
18;20;AA;CLT;PHX;-11.0
18;20;AA;CLT;PIT;-7.0
18;20;AA;CLT;PVD;77.0
18;20;AA;CLT;SAN;-23.0
18;20;AA;CLT;SBY;-9.0
18;20;AA;CLT;SFO;-14.5
18;20;AA;CLT;SGF;50.0
18;20;AA;CLT;TPA;19.0
18;20;AA;CMH;MIA;-8.0
18;20;AA;CMH;PHX;29.0
18;20;AA;COU;DFW;-12.0
18;20;AA;CRW;PHL;-20.0
18;20;AA;CVG;MIA;103.0
18;20;AA;DAY;CLT;-24.0
18;20;AA;DCA;BOS;12.0
18;20;AA;DCA;CMH;-14.0
18;20;AA;DCA;DFW;-23.5
18;20;AA;DCA;MCO;-2.0
18;20;AA;DCA;OKC;-7.5
18;20;AA;DCA;ORD;-16.0
18;20;AA;DCA;PHL;-7.0
18;20;AA;DCA;SDF;-14.0
18;20;AA;DCA;TPA;-6.0
18;20;AA;DEN;LAX;-25.0
18;20;AA;DEN;PHX;-5.0
18;20;AA;DFW;ASE;-2.0
18;20;AA;DFW;BMI;17.0
18;20;AA;DFW;BNA;-1.0
18;20;AA;DFW;BTR;-5.5
18;20;AA;DFW;BUR;1.0
18;20;AA;DFW;CMI;-0.5
18;20;AA;DFW;DEN;7.0
18;20;AA;DFW;ECP;18.0
18;20;AA;DFW;EVV;9.0
18;20;AA;DFW;FAT;6.0
18;20;AA;DFW;GPT;-10.0
18;20;AA;DFW;GRI;13.0
18;20;AA;DFW;IAH;12.0
18;20;AA;DFW;ICT;-13.0
18;20;AA;DFW;JAN;-9.5
18;20;AA;DFW;LAX;38.5
18;20;AA;DFW;LBB;0.0
18;20;AA;DFW;MCI;74.0
18;20;AA;DFW;MEM;0.5
18;20;AA;DFW;MFE;-18.0
18;20;AA;DFW;MLI;-8.0
18;20;AA;DFW;MLU;4.5
18;20;AA;DFW;MSP;-13.0
18;20;AA;DFW;MSY;5.5
18;20;AA;DFW;ONT;3.5
18;20;AA;DFW;ORD;7.0
18;20;AA;DFW;PDX;-28.0
18;20;AA;DFW;PHX;25.0
18;20;AA;DFW;PIA;-6.0
18;20;AA;DFW;PSP;34.0
18;20;AA;DFW;RAP;10.5
18;20;AA;DFW;SAT;-6.0
18;20;AA;DFW;SBP;8.0
18;20;AA;DFW;SFO;0.0
18;20;AA;DFW;SGF;-11.0
18;20;AA;DFW;SJC;127.5
18;20;AA;DFW;SLC;5.5
18;20;AA;DFW;SMF;29.0
18;20;AA;DFW;SNA;10.5
18;20;AA;DFW;SPI;34.0
18;20;AA;DFW;STL;10.5
18;20;AA;DFW;TUS;4.0
18;20;AA;DFW;VPS;4.0
18;20;AA;DRO;PHX;-2.0
18;20;AA;DTW;PHL;-8.0
18;20;AA;EGE;LAX;6.0
18;20;AA;ELP;DFW;-25.0
18;20;AA;FAT;LAX;-15.0
18;20;AA;GRI;DFW;-22.0
18;20;AA;GSO;DCA;61.0
18;20;AA;HPN;CLT;210.0
18;20;AA;IAH;PHX;-12.0
18;20;AA;IND;PHL;-28.0
18;20;AA;IND;PHX;189.0
18;20;AA;ISP;PHL;18.0
18;20;AA;ITH;PHL;35.5
18;20;AA;JAN;CLT;-4.0
18;20;AA;JAN;DFW;5.0
18;20;AA;JAX;ORD;4.0
18;20;AA;LAS;LAX;57.0
18;20;AA;LAX;KOA;6.0
18;20;AA;LAX;MFR;8.0
18;20;AA;LAX;SFO;-18.0
18;20;AA;LAX;SJC;20.0
18;20;AA;LGA;CAK;876.0
18;20;AA;LGA;CLE;23.0
18;20;AA;LGA;CVG;-9.0
18;20;AA;LGA;DAY;-19.0
18;20;AA;LGA;DTW;-3.0
18;20;AA;LGA;GSO;170.0
18;20;AA;LGA;ORD;147.0
18;20;AA;LGA;PIT;69.0
18;20;AA;LGA;RDU;11.0
18;20;AA;LGA;STL;-18.0
18;20;AA;LGA;TYS;49.0
18;20;AA;MCI;PHX;-17.5
18;20;AA;MCO;DCA;-2.5
18;20;AA;MDT;CLT;43.0
18;20;AA;MEM;CLT;-23.0
18;20;AA;MHT;PHL;-5.0
18;20;AA;MIA;DFW;54.5
18;20;AA;MIA;ORD;16.0
18;20;AA;MIA;SFO;53.0
18;20;AA;MIA;STX;29.0
18;20;AA;MOB;CLT;64.0
18;20;AA;MYR;CLT;92.0
18;20;AA;ORD;BHM;-2.0
18;20;AA;ORD;BNA;43.0
18;20;AA;ORD;CMH;61.5
18;20;AA;ORD;CVG;11.0
18;20;AA;ORD;DAY;2.0
18;20;AA;ORD;DFW;26.0
18;20;AA;ORD;DTW;74.0
18;20;AA;ORD;FWA;-13.0
18;20;AA;ORD;GRR;-3.5
18;20;AA;ORD;HSV;6.5
18;20;AA;ORD;IND;36.0
18;20;AA;ORD;LEX;-10.0
18;20;AA;ORD;MEI;71.0
18;20;AA;ORD;MQT;2.0
18;20;AA;ORD;MSY;2.0
18;20;AA;ORD;OKC;73.0
18;20;AA;ORD;PIT;4.0
18;20;AA;ORD;SDF;24.0
18;20;AA;ORD;SEA;137.0
18;20;AA;ORD;SJC;-7.0
18;20;AA;ORD;SMF;15.0
18;20;AA;ORD;SNA;37.0
18;20;AA;ORD;TVC;5.5
18;20;AA;ORD;TYS;-22.0
18;20;AA;ORD;XNA;-19.0
18;20;AA;ORF;JFK;68.0
18;20;AA;ORF;LGA;72.0
18;20;AA;ORF;MIA;-5.0
18;20;AA;PBI;ORD;253.0
18;20;AA;PDX;LAX;-4.0
18;20;AA;PDX;PHX;108.0
18;20;AA;PHL;ALB;-1.0
18;20;AA;PHL;ATL;-10.0
18;20;AA;PHL;BDL;65.0
18;20;AA;PHL;BTV;47.0
18;20;AA;PHL;CAE;-9.0
18;20;AA;PHL;CHA;184.0
18;20;AA;PHL;CLE;-15.0
18;20;AA;PHL;CVG;-10.0
18;20;AA;PHL;DAY;22.0
18;20;AA;PHL;DEN;22.0
18;20;AA;PHL;DFW;-13.0
18;20;AA;PHL;DSM;27.0
18;20;AA;PHL;DTW;-10.5
18;20;AA;PHL;FWA;-22.0
18;20;AA;PHL;GRR;-15.5
18;20;AA;PHL;IND;-13.0
18;20;AA;PHL;JAX;-10.0
18;20;AA;PHL;LAS;-26.0
18;20;AA;PHL;MCO;13.0
18;20;AA;PHL;MEM;8.0
18;20;AA;PHL;MKE;-35.0
18;20;AA;PHL;MSP;-17.0
18;20;AA;PHL;MSY;-6.0
18;20;AA;PHL;PHX;-16.0
18;20;AA;PHL;PWM;64.0
18;20;AA;PHL;RDU;8.0
18;20;AA;PHL;ROA;93.5
18;20;AA;PHL;ROC;8.5
18;20;AA;PHL;SAN;-4.0
18;20;AA;PHL;TYS;-37.0
18;20;AA;PHX;ELP;-6.0
18;20;AA;PHX;PDX;-8.0
18;20;AA;PIT;CLT;-31.0
18;20;AA;PNS;MIA;-9.0
18;20;AA;PVD;PHL;-6.5
18;20;AA;RDU;DCA;3.0
18;20;AA;RDU;LGA;1.0
18;20;AA;RDU;MIA;-9.0
18;20;AA;RIC;LGA;-10.0
18;20;AA;RIC;MIA;17.0
18;20;AA;RNO;LAX;-13.0
18;20;AA;ROC;CLT;-8.0
18;20;AA;ROW;PHX;-1.5
18;20;AA;SAF;PHX;-15.0
18;20;AA;SAT;DFW;-14.0
18;20;AA;SAV;PHL;-16.0
18;20;AA;SDF;DFW;-24.0
18;20;AA;SDF;MIA;6.0
18;20;AA;SDF;PHL;-20.0
18;20;AA;SJC;LAX;-12.0
18;20;AA;SJU;MIA;-15.0
18;20;AA;SYR;PHL;-8.0
18;20;AA;TPA;DCA;76.0
18;20;AA;TUL;LAX;-10.0
18;20;AA;TXK;DFW;-5.0
18;20;AA;TYS;DCA;62.0
18;20;AA;TYS;DFW;-23.0
18;20;AA;XNA;ORD;-23.0
18;20;AS;ABQ;PDX;-5.0
18;20;AS;ANC;BET;-7.0
18;20;AS;ANC;JNU;-7.0
18;20;AS;AUS;SFO;-2.0
18;20;AS;BIL;PDX;-9.0
18;20;AS;BUR;PDX;-27.0
18;20;AS;BZN;SEA;-18.0
18;20;AS;CMH;SEA;-1.0
18;20;AS;DAL;LAX;3.0
18;20;AS;DAL;PDX;19.0
18;20;AS;DAL;SFO;-5.0
18;20;AS;DCA;DAL;-6.0
18;20;AS;DEN;SEA;7.0
18;20;AS;DUT;ANC;-11.5
18;20;AS;GEG;BOI;-4.5
18;20;AS;IND;SEA;-24.0
18;20;AS;LAS;SFO;-24.0
18;20;AS;LAX;PDX;22.0
18;20;AS;LAX;SEA;-15.0
18;20;AS;LAX;SFO;-19.0
18;20;AS;LAX;STS;-6.0
18;20;AS;MCO;SAN;12.0
18;20;AS;OAK;PDX;-8.0
18;20;AS;OAK;SEA;21.5
18;20;AS;OKC;SEA;13.0
18;20;AS;OMA;SEA;-18.0
18;20;AS;PAE;SFO;45.0
18;20;AS;PDX;BOI;91.0
18;20;AS;PDX;LAS;-5.0
18;20;AS;PDX;LAX;-0.5
18;20;AS;PDX;SJC;55.0
18;20;AS;RDM;SEA;-11.0
18;20;AS;RNO;SEA;-11.0
18;20;AS;SAN;FAT;-14.0
18;20;AS;SAN;PDX;22.0
18;20;AS;SAN;SMF;-27.0
18;20;AS;SEA;FAT;-29.0
18;20;AS;SEA;KTN;-9.0
18;20;AS;SEA;LAX;0.0
18;20;AS;SEA;MFR;-5.0
18;20;AS;SEA;MSO;-19.0
18;20;AS;SEA;SFO;8.0
18;20;AS;SEA;SJC;-14.5
18;20;AS;SEA;SNA;6.0
18;20;AS;SFO;PAE;-20.0
18;20;AS;SFO;PDX;-18.0
18;20;AS;SFO;SAN;16.0
18;20;AS;SFO;SNA;8.0
18;20;AS;SJC;PDX;-1.5
18;20;AS;SJC;SAN;9.0
18;20;AS;SJC;SNA;8.0
18;20;AS;SMF;SEA;-3.0
18;20;AS;SNA;PDX;11.0
18;20;AS;STS;SAN;-14.0
18;20;AS;STS;SEA;86.0
18;20;B6;ATL;JFK;6.0
18;20;B6;BOS;BUF;-2.0
18;20;B6;BOS;BWI;-5.0
18;20;B6;BOS;DCA;23.5
18;20;B6;BOS;JFK;110.0
18;20;B6;BOS;PHL;1.0
18;20;B6;BOS;PHX;-16.0
18;20;B6;BOS;PIT;-6.0
18;20;B6;BOS;RDU;77.0
18;20;B6;BOS;RIC;12.0
18;20;B6;CHS;JFK;-13.0
18;20;B6;CLE;BOS;77.0
18;20;B6;DCA;BOS;34.0
18;20;B6;DCA;CHS;48.0
18;20;B6;EWR;BOS;129.0
18;20;B6;FLL;LGA;-26.0
18;20;B6;IAD;BOS;31.0
18;20;B6;JFK;BOS;69.0
18;20;B6;JFK;BUF;-20.5
18;20;B6;JFK;SYR;6.0
18;20;B6;LGB;PDX;1.0
18;20;B6;MCO;DCA;28.0
18;20;B6;RDU;BOS;32.5
18;20;B6;RDU;JFK;-4.0
18;20;B6;RIC;MCO;-26.5
18;20;B6;RSW;DCA;22.0
18;20;B6;SJC;LGB;-4.0
18;20;B6;SJU;FLL;5.0
18;20;B6;SJU;MCO;43.0
18;20;DL;ALB;ATL;-16.0
18;20;DL;ATL;BOS;40.5
18;20;DL;ATL;BWI;-10.0
18;20;DL;ATL;CLE;-8.0
18;20;DL;ATL;CMH;-12.5
18;20;DL;ATL;EWR;-31.0
18;20;DL;ATL;FLL;-13.0
18;20;DL;ATL;FWA;-7.0
18;20;DL;ATL;GRR;-2.0
18;20;DL;ATL;HPN;-11.0
18;20;DL;ATL;ILM;-6.0
18;20;DL;ATL;JFK;-18.0
18;20;DL;ATL;LAS;-22.0
18;20;DL;ATL;LGA;-6.0
18;20;DL;ATL;MLB;-12.0
18;20;DL;ATL;ORD;5.0
18;20;DL;ATL;PBI;-10.0
18;20;DL;ATL;PHL;-17.0
18;20;DL;ATL;ROA;19.0
18;20;DL;ATL;RSW;174.0
18;20;DL;ATL;SAN;-16.0
18;20;DL;ATL;SAT;25.0
18;20;DL;ATL;SBN;-8.0
18;20;DL;ATL;SDF;-7.0
18;20;DL;ATL;SEA;-11.0
18;20;DL;ATL;SLC;1.0
18;20;DL;ATL;TPA;-13.0
18;20;DL;AUS;SLC;3.0
18;20;DL;AVL;ATL;60.5
18;20;DL;BDL;DTW;-5.0
18;20;DL;BHM;ATL;-4.0
18;20;DL;BNA;ATL;56.0
18;20;DL;BOS;BNA;5.0
18;20;DL;BOS;CVG;41.0
18;20;DL;BOS;JFK;-13.0
18;20;DL;BOS;MCI;21.0
18;20;DL;BOS;MKE;-25.0
18;20;DL;BOS;PHL;80.0
18;20;DL;BTV;JFK;-13.5
18;20;DL;BUF;JFK;-15.0
18;20;DL;BWI;ATL;23.0
18;20;DL;BWI;JFK;-11.5
18;20;DL;CHA;DTW;-12.0
18;20;DL;CHO;ATL;18.0
18;20;DL;CHS;ATL;-3.0
18;20;DL;CHS;LGA;-7.5
18;20;DL;CLE;ATL;-9.0
18;20;DL;CLT;LGA;-25.0
18;20;DL;CMH;ATL;-1.0
18;20;DL;CMH;DTW;-0.5
18;20;DL;CMH;LGA;-13.0
18;20;DL;CRW;ATL;26.0
18;20;DL;CVG;ATL;15.0
18;20;DL;DAY;ATL;-1.5
18;20;DL;DCA;ATL;3.0
18;20;DL;DCA;CVG;-16.0
18;20;DL;DCA;LGA;41.5
18;20;DL;DEN;LAX;-8.0
18;20;DL;DEN;MSP;0.0
18;20;DL;DEN;SEA;12.0
18;20;DL;DFW;LAX;-4.0
18;20;DL;DFW;MSP;-13.0
18;20;DL;DFW;SLC;-6.0
18;20;DL;DHN;ATL;5.0
18;20;DL;DTW;ATL;-2.0
18;20;DL;DTW;MCO;-19.0
18;20;DL;DTW;SEA;29.0
18;20;DL;ECP;ATL;-18.0
18;20;DL;EWR;ATL;8.0
18;20;DL;EWR;MSP;-37.0
18;20;DL;FAY;ATL;11.5
18;20;DL;FLL;ATL;-21.5
18;20;DL;FNT;ATL;333.0
18;20;DL;GEG;SEA;0.5
18;20;DL;GRR;ATL;-14.0
18;20;DL;GRR;LGA;11.0
18;20;DL;GSO;ATL;-13.0
18;20;DL;GSO;LGA;16.0
18;20;DL;GSP;ATL;-20.0
18;20;DL;HSV;ATL;-2.5
18;20;DL;IAD;ATL;-6.0
18;20;DL;IAH;SLC;-7.0
18;20;DL;ILM;ATL;64.5
18;20;DL;IND;ATL;-9.0
18;20;DL;IND;LGA;138.0
18;20;DL;IND;SEA;-28.5
18;20;DL;JAN;ATL;-15.0
18;20;DL;JAX;ATL;5.0
18;20;DL;JFK;BNA;164.0
18;20;DL;JFK;CLE;0.0
18;20;DL;JFK;CVG;1.0
18;20;DL;JFK;DTW;-15.0
18;20;DL;JFK;MSP;-20.0
18;20;DL;JFK;RDU;-26.0
18;20;DL;LAS;SEA;-10.0
18;20;DL;LAS;SJC;-4.0
18;20;DL;LAS;SLC;-2.0
18;20;DL;LAX;SJC;-16.0
18;20;DL;LEX;ATL;58.0
18;20;DL;LGA;ATL;-21.0
18;20;DL;LGA;BNA;8.0
18;20;DL;LGA;CHO;-6.0
18;20;DL;LGA;CMH;-19.0
18;20;DL;LGA;DCA;35.0
18;20;DL;LGA;DEN;-11.0
18;20;DL;LGA;DTW;4.0
18;20;DL;LGA;GSO;2.0
18;20;DL;LGA;IND;-16.0
18;20;DL;LGA;MEM;23.0
18;20;DL;LGA;MSP;-34.0
18;20;DL;LGA;ORD;-20.0
18;20;DL;LGA;RDU;-5.0
18;20;DL;LGA;STL;8.0
18;20;DL;MCO;ATL;-1.5
18;20;DL;MCO;MSP;15.0
18;20;DL;MDT;ATL;-16.0
18;20;DL;MDW;DTW;-16.0
18;20;DL;MEM;ATL;-16.5
18;20;DL;MGM;ATL;73.0
18;20;DL;MIA;ATL;7.5
18;20;DL;MKE;DTW;-10.0
18;20;DL;MKE;SLC;-21.0
18;20;DL;MSN;DTW;-3.0
18;20;DL;MSN;SLC;-3.5
18;20;DL;MSP;DTW;2.5
18;20;DL;MSP;LAS;-35.5
18;20;DL;MSP;LAX;38.0
18;20;DL;MSP;SEA;12.0
18;20;DL;MSY;ATL;-9.0
18;20;DL;MSY;LAX;-8.0
18;20;DL;MYR;ATL;-9.0
18;20;DL;OAJ;ATL;-0.5
18;20;DL;OAK;LAX;-18.0
18;20;DL;ONT;SLC;5.0
18;20;DL;ORD;SEA;396.0
18;20;DL;ORF;ATL;46.0
18;20;DL;ORF;DTW;-16.0
18;20;DL;ORF;LGA;13.0
18;20;DL;PBI;ATL;-23.0
18;20;DL;PDX;LAX;-19.0
18;20;DL;PDX;SEA;-25.0
18;20;DL;PHL;ATL;-4.0
18;20;DL;PHX;LAX;-15.5
18;20;DL;PIT;ATL;-10.0
18;20;DL;PIT;BOS;6.0
18;20;DL;PIT;MSP;-11.0
18;20;DL;PSC;SEA;-11.0
18;20;DL;PWM;JFK;42.0
18;20;DL;RDU;ATL;5.0
18;20;DL;RDU;CVG;1.0
18;20;DL;RDU;DCA;-36.0
18;20;DL;RDU;JFK;14.0
18;20;DL;RIC;JFK;65.0
18;20;DL;RIC;LGA;-22.5
18;20;DL;ROC;ATL;-17.0
18;20;DL;ROC;JFK;-13.0
18;20;DL;RSW;ATL;-6.0
18;20;DL;RSW;DTW;4.0
18;20;DL;SAN;LAS;5.0
18;20;DL;SAT;SLC;8.0
